2014-03-27	18:29:51		1395957514	101333	2	4298345444	**** Unrecognized command - say
2014-03-27	18:30:28		1395957514	101502	2	4298381734	**** Unrecognized command - say
2014-03-27	18:30:28		1395957514	101503	2	4298381737	**** Unrecognized command - say
2014-03-27	18:30:58		1395957514	101752	2	4298412162	**** Unrecognized command - say
2014-03-27	18:30:58		1395957514	101753	2	4298412164	**** Unrecognized command - say
2014-03-27	18:33:45		1395957514	102438	2	4298579279	**** Unrecognized command - guildsay
2014-03-27	18:33:45		1395957514	102439	2	4298579283	**** Unrecognized command - say
2014-03-27	18:34:07		1395957514	102694	2	4298601048	**** Unrecognized command - guildsay
2014-03-27	18:34:07		1395957514	102695	2	4298601049	**** Unrecognized command - say
2014-03-27	18:34:10		1395957514	102716	2	4298603934	**** Unrecognized command - say
2014-03-27	18:34:10		1395957514	102717	2	4298603934	**** Unrecognized command - say
2014-03-27	18:34:16		1395957514	102799	2	4298610142	**** Unrecognized command - say
2014-03-27	18:34:16		1395957514	102800	2	4298610145	**** Unrecognized command - say
2014-03-27	18:34:25		1395957514	102809	2	4298619758	**** Unrecognized command - say
2014-03-27	18:34:25		1395957514	102810	2	4298619760	**** Unrecognized command - say
2014-03-27	18:34:28		1395957514	102852	2	4298622645	**** Unrecognized command - say
2014-03-27	18:34:28		1395957514	102853	2	4298622649	**** Unrecognized command - say
2014-03-27	18:35:00		1395957514	103000	2	4298653980	**** Unrecognized command - guildsay
2014-03-27	18:35:00		1395957514	103001	2	4298653983	**** Unrecognized command - say
2014-03-27	18:35:16		1395957514	103146	2	4298670656	**** Unrecognized command - guildsay
2014-03-27	18:35:16		1395957514	103147	2	4298670659	**** Unrecognized command - say
2014-03-27	18:35:45		1395957514	103255	2	4298699112	**** Unrecognized command - guildsay
2014-03-27	18:35:45		1395957514	103256	2	4298699112	**** Unrecognized command - say
2014-03-27	18:36:12		1395957514	103324	2	4298726018	**** Unrecognized command - guildsay
2014-03-27	18:36:12		1395957514	103325	2	4298726019	**** Unrecognized command - say
2014-03-27	18:37:37		1395957514	103468	2	4298811192	**** Unrecognized command - say
2014-03-27	18:37:37		1395957514	103469	2	4298811195	**** Unrecognized command - say
2014-03-27	18:37:41		1395957514	103517	2	4298815522	**** Unrecognized command - say
2014-03-27	18:37:41		1395957514	103518	2	4298815523	**** Unrecognized command - say
2014-03-27	18:38:06		1395957514	103578	2	4298840539	**** Unrecognized command - say
2014-03-27	18:38:06		1395957514	103579	2	4298840542	**** Unrecognized command - say
2014-03-27	18:38:32		1395957514	103610	2	4298866429	**** Unrecognized command - say
2014-03-27	18:38:32		1395957514	103611	2	4298866429	**** Unrecognized command - say
2014-03-27	18:39:53		1395957514	103893	2	4298947025	**** Unrecognized command - tell
2014-03-27	18:39:57		1395957514	103916	2	4298951014	**** Unrecognized command - tell
2014-03-27	18:40:40		1395957514	104288	2	4298993916	**** Unrecognized command - tell
2014-03-27	18:40:44		1395957514	104360	2	4298998656	**** Unrecognized command - tell
2014-03-27	18:40:50		1395957514	104426	2	4299004207	**** Unrecognized command - tell
2014-03-27	18:40:57		1395957514	104510	2	4299011144	**** Unrecognized command - tell
2014-03-27	18:42:39		1395957514	104911	2	4299113133	**** Unrecognized command - tell
2014-03-27	18:42:55		1395957514	104941	2	4299129324	**** Unrecognized command - tell
2014-03-27	18:43:12		1395957514	104965	2	4299146049	**** Unrecognized command - tell
2014-03-27	18:43:13		1395957514	104974	2	4299147008	**** Unrecognized command - tell
2014-03-27	18:45:56		1395957514	106370	2	4299310182	**** Unrecognized command - tell
2014-03-27	18:46:03		1395957514	106419	2	4299317360	**** Unrecognized command - say
2014-03-27	18:46:03		1395957514	106420	2	4299317360	**** Unrecognized command - say
2014-03-27	18:46:46		1395957514	106611	2	4299359695	**** Unrecognized command - say
2014-03-27	18:46:46		1395957514	106612	2	4299359699	**** Unrecognized command - say
2014-03-27	18:47:49		1395957514	106695	2	4299423065	**** Unrecognized command - tell
2014-03-27	18:47:57		1395957514	106774	2	4299430907	**** Unrecognized command - tell
2014-03-27	18:48:01		1395957514	106833	2	4299435358	**** Unrecognized command - tell
2014-03-27	18:48:31		1395957514	106869	2	4299464782	**** Unrecognized command - tell
2014-03-27	18:48:41		1395957514	106886	2	4299475228	**** Unrecognized command - tell
2014-03-27	18:48:50		1395957514	106910	2	4299483901	**** Unrecognized command - say
2014-03-27	18:48:50		1395957514	106911	2	4299483902	**** Unrecognized command - say
2014-03-27	18:48:56		1395957514	106948	2	4299489915	**** Unrecognized command - say
2014-03-27	18:48:56		1395957514	106949	2	4299489919	**** Unrecognized command - say
2014-03-27	18:48:58		1395957514	106966	2	4299491737	**** Unrecognized command - insult
2014-03-27	18:48:58		1395957514	106967	2	4299491740	**** Unrecognized command - say
2014-03-27	18:49:06		1395957514	106995	2	4299500291	**** Unrecognized command - say
2014-03-27	18:49:06		1395957514	106996	2	4299500294	**** Unrecognized command - say
